"","topic","term","beta"
"74527",7,"спонх",1.78909090194862e-22
"74528",8,"спонх",2.3482632376202e-21
"74529",9,"спонх",0.00010250941686814
"74530",10,"спонх",2.8819396474301e-55
"74531",1,"спорт",3.72007597602084e-44
"74532",2,"спорт",1.52894943337075e-47
"74533",3,"спорт",1.87207105177626e-49
"74534",4,"спорт",9.41412957499225e-34
"74535",5,"спорт",3.72007597602084e-44
"74536",6,"спорт",3.72007597602084e-44
"74537",7,"спорт",3.72007597602084e-44
"74538",8,"спорт",0.000139689378383325
"74539",9,"спорт",3.72007597602084e-44
"74540",10,"спорт",1.0094659243317e-51
"74541",1,"способ",1.99049872772625e-25
"74542",2,"способ",2.36965650416617e-230
"74543",3,"способ",4.91148454503106e-05
"74544",4,"способ",2.11314935314743e-34
"74545",5,"способ",2.35867599522981e-304
"74546",6,"способ",3.82132849499663e-303
"74547",7,"способ",2.36621803221152e-305
"74548",8,"способ",0.000139689378384533
"74549",9,"способ",0.000149987257146376
"74550",10,"способ",1.02658522324494e-50
"74551",1,"способный",2.80256662527735e-317
"74552",2,"способный",1.81282439677311e-95
"74553",3,"способный",4.31319308819408e-321
"74554",4,"способный",2.85584119671024e-312
"74555",5,"способный",8.34970941471707e-322
"74556",6,"способный",1.24375097552784e-318
"74557",7,"способный",2.93623213323453e-320
"74558",8,"способный",0.000138863106659046
"74559",9,"способный",6.06349842849827e-07
"74560",10,"способный",1.07896470726748e-313
"74561",1,"спр",6.1100212335696e-313
"74562",2,"спр",1.14129164189328e-321
"74563",3,"спр",5.45279008492213e-318
"74564",4,"спр",1.55785953206251e-308
"74565",5,"спр",0.000215633093068049
"74566",6,"спр",7.78933177787431e-314
"74567",7,"спр",3.70198369710016e-315
"74568",8,"спр",1.22398185691208e-301
"74569",9,"спр",1.72761901325814e-313
"74570",10,"спр",1.07794117925433e-306
"74571",1,"справедливость",5.45059546770465e-301
"74572",2,"справедливость",2.98148718722975e-05
"74573",3,"справедливость",1.36771031217297e-37
"74574",4,"справедливость",1.43962832862944e-52
"74575",5,"справедливость",4.2483129960006e-303
"74576",6,"справедливость",5.73705266615064e-301
"74577",7,"справедливость",7.63481894335012e-302
"74578",8,"справедливость",0.000223236360597326
"74579",9,"справедливость",0.000102509416864641
"74580",10,"справедливость",4.4133576252468e-74
"74581",1,"справедливый",1.26188359722874e-18
"74582",2,"справедливый",3.75818349256595e-31
"74583",3,"справедливый",4.10671542913928e-310
"74584",4,"справедливый",6.03895328128135e-303
"74585",5,"справедливый",4.89713325342249e-309
"74586",6,"справедливый",6.07897172344934e-303
"74587",7,"справедливый",1.53976619391181e-307
"74588",8,"справедливый",0.000139689378383323
"74589",9,"справедливый",6.90773019925407e-38
"74590",10,"справедливый",6.62898240970636e-301
"74591",1,"справляться",1.21263012387192e-314
"74592",2,"справляться",5.43472210425371e-323
"74593",3,"справляться",5.22805444459832e-319
"74594",4,"справляться",1.50397652646847e-310
"74595",5,"справляться",0.000107816546534024
"74596",6,"справляться",5.39384190081859e-58
"74597",7,"справляться",8.0315558420776e-317
"74598",8,"справляться",4.95064316269263e-139
"74599",9,"справляться",5.02566539343591e-318
"74600",10,"справляться",1.40698808902487e-310
"74601",1,"справочный",1.19181445256491e-79
"74602",2,"справочный",3.72007597602084e-44
"74603",3,"справочный",5.45475085110296e-263
"74604",4,"справочный",9.88131291682493e-324
"74605",5,"справочный",3.72007597602084e-44
"74606",6,"справочный",0
"74607",7,"справочный",0
"74608",8,"справочный",0
"74609",9,"справочный",3.72007597602084e-44
"74610",10,"справочный",0.000157047054249793
"74611",1,"спрашивать",1.22647229604532e-299
"74612",2,"спрашивать",7.41704115496836e-05
"74613",3,"спрашивать",1.53992794953287e-302
"74614",4,"спрашивать",1.6921013897392e-292
"74615",5,"спрашивать",1.93422756661591e-08
"74616",6,"спрашивать",0.000122586617904049
"74617",7,"спрашивать",2.05241807774609e-301
"74618",8,"спрашивать",5.38523419758563e-25
"74619",9,"спрашивать",7.96469941224304e-50
"74620",10,"спрашивать",2.78770900320572e-295
"74621",1,"спустя",0.000121759621292726
"74622",2,"спустя",3.72007597602084e-44
"74623",3,"спустя",1.71616804947742e-32
"74624",4,"спустя",3.72007597602084e-44
"74625",5,"спустя",3.72007597602084e-44
"74626",6,"спустя",3.72007597602084e-44
"74627",7,"спустя",3.72007597602084e-44
"74628",8,"спустя",0
"74629",9,"спустя",3.72007597602084e-44
"74630",10,"спустя",3.72007597602084e-44
"74631",1,"сражать",3.42439182744384e-109
"74632",2,"сражать",1.45281117492104e-118
"74633",3,"сражать",3.52285489595273e-05
"74634",4,"сражать",3.86139057044292e-15
"74635",5,"сражать",5.81425224042945e-313
"74636",6,"сражать",0.000197971309368768
"74637",7,"сражать",3.59174344544997e-306
"74638",8,"сражать",2.65969554139896e-300
"74639",9,"сражать",5.98876627702157e-314
"74640",10,"сражать",1.04811770951678e-307
"74641",1,"сразу",0.000219145670867374
"74642",2,"сразу",0.000263498899294484
"74643",3,"сразу",2.90613834164387e-153
"74644",4,"сразу",2.82590536324115e-37
"74645",5,"сразу",6.12005295417706e-46
"74646",6,"сразу",2.48023389521547e-303
"74647",7,"сразу",5.32945409501166e-242
"74648",8,"сразу",5.16679478994298e-05
"74649",9,"сразу",0.000131037438342577
"74650",10,"сразу",2.2668708194137e-298
"74651",1,"сров",9.30592631089952e-56
"74652",2,"сров",9.01687145241054e-68
"74653",3,"сров",1.37125492430486e-67
"74654",4,"сров",1.11573319227178e-55
"74655",5,"сров",8.24027554363338e-56
"74656",6,"сров",9.36920168725741e-56
"74657",7,"сров",2.61360726650019e-321
"74658",8,"сров",1.06762735146325e-55
"74659",9,"сров",1.71839129326004e-67
"74660",10,"сров",0.000314094108499587
"74661",1,"срочный",4.57336805729408e-319
"74662",2,"срочный",3.72007597602084e-44
"74663",3,"срочный",9.14880960849119e-05
"74664",4,"срочный",1.25492674043677e-321
"74665",5,"срочный",0
"74666",6,"срочный",4.7578521694512e-321
"74667",7,"срочный",0
"74668",8,"срочный",1.1138462952668e-318
"74669",9,"срочный",1.33163411961034e-40
"74670",10,"срочный",2.2747370168646e-38
"74671",1,"ссудо",4.18347961133798e-317
"74672",2,"ссудо",0
"74673",3,"ссудо",0
"74674",4,"ссудо",5.72265565759966e-317
"74675",5,"ссудо",0.000107816546534024
"74676",6,"ссудо",2.07507571253324e-322
"74677",7,"ссудо",8.39911597930119e-323
"74678",8,"ссудо",3.87372181134861e-90
"74679",9,"ссудо",4.54512874456994e-222
"74680",10,"ссудо",3.72088810120887e-43
"74681",1,"ссылка",6.52247244566881e-302
"74682",2,"ссылка",7.41831699779694e-05
"74683",3,"ссылка",2.00441724499257e-39
"74684",4,"ссылка",2.31319810283761e-296
"74685",5,"ссылка",1.35327197679262e-305
"74686",6,"ссылка",8.11657424689875e-303
"74687",7,"ссылка",3.81029738942293e-20
"74688",8,"ссылка",2.23347619643669e-15
"74689",9,"ссылка",6.82146419570963e-110
"74690",10,"ссылка",6.25349050940755e-298
"74691",1,"ссыльный",7.80698665115218e-296
"74692",2,"ссыльный",0
"74693",3,"ссыльный",9.14879948791767e-05
"74694",4,"ссыльный",1.50209877129376e-315
"74695",5,"ссыльный",7.4109846876187e-322
"74696",6,"ссыльный",6.05725129027364e-316
"74697",7,"ссыльный",1.19810919116502e-320
"74698",8,"ссыльный",2.56008867033859e-17
"74699",9,"ссыльный",4.10363930688739e-62
"74700",10,"ссыльный",1.73728175057317e-10
"74701",1,"ставить",3.12904115569257e-304
"74702",2,"ставить",8.50176744216581e-15
"74703",3,"ставить",2.66181243888088e-304
"74704",4,"ставить",0.00014598359248802
"74705",5,"ставить",2.69434839061572e-306
"74706",6,"ставить",4.44778353661688e-306
"74707",7,"ставить",1.3173198646705e-306
"74708",8,"ставить",3.13702473143747e-301
"74709",9,"ставить",6.88973197014972e-307
"74710",10,"ставить",1.07375300052377e-297
"74711",1,"сталь",0.000121759621290972
"74712",2,"сталь",7.51993451280612e-18
"74713",3,"сталь",6.63687640334599e-42
"74714",4,"сталь",1.64376369359603e-300
"74715",5,"сталь",2.28194495390689e-306
"74716",6,"сталь",4.83071086390667e-300
"74717",7,"сталь",2.95294925568176e-302
"74718",8,"сталь",0.000139689378385324
"74719",9,"сталь",8.97280391382201e-306
"74720",10,"сталь",1.8211800945831e-297
"74721",1,"сот",1.05100057031096e-153
"74722",2,"сот",0.000148366339958334
"74723",3,"сот",4.7278420796277e-33
"74724",4,"сот",2.89969948405841e-305
"74725",5,"сот",0.000107816546533991
"74726",6,"сот",1.35276035260157e-310
"74727",7,"сот",6.56323620207836e-196
"74728",8,"сот",5.10597778360091e-295
"74729",9,"сот",1.11648171696081e-304
"74730",10,"сот",5.25321173054169e-209
"74731",1,"станемо",3.72007597602084e-44
"74732",2,"станемо",3.72007597602084e-44
"74733",3,"станемо",9.14880960849119e-05
"74734",4,"станемо",0
"74735",5,"станемо",3.72007597602084e-44
"74736",6,"станемо",3.72007597602084e-44
"74737",7,"станемо",3.72007597602084e-44
"74738",8,"станемо",0
"74739",9,"станемо",3.72007597602084e-44
"74740",10,"станемо",1.63041663127611e-322
"74741",1,"станиславов",2.33798331171498e-312
"74742",2,"станиславов",1.60077269252564e-321
"74743",3,"станиславов",5.8602584487984e-315
"74744",4,"станиславов",1.34717606517708e-309
"74745",5,"станиславов",2.6355720090851e-311
"74746",6,"станиславов",0.000122587526814913
"74747",7,"станиславов",5.95371300125973e-315
"74748",8,"станиславов",2.07751638140656e-39
"74749",9,"станиславов",8.01330214213291e-316
"74750",10,"станиславов",4.33567964684257e-308
"74751",1,"станица",0
"74752",2,"станица",3.72007597602084e-44
"74753",3,"станица",1.19613499424648e-10
"74754",4,"станица",6.42285339593621e-323
"74755",5,"станица",3.72007597602084e-44
"74756",6,"станица",0
"74757",7,"станица",3.72007597602084e-44
"74758",8,"станица",0.000139689195750435
"74759",9,"станица",0
"74760",10,"станица",4.15015142506647e-322
"74761",1,"станичник",2.28635025316899e-15
"74762",2,"станичник",7.41831699777131e-05
"74763",3,"станичник",5.82009330800988e-321
"74764",4,"станичник",6.5900118963061e-19
"74765",5,"станичник",5.12346074737373e-321
"74766",6,"станичник",4.35815306196564e-320
"74767",7,"станичник",1.85594276064331e-309
"74768",8,"станичник",2.72303626916321e-21
"74769",9,"станичник",1.07332201211612e-116
"74770",10,"станичник",1.03971835622383e-16
"74771",1,"станок",9.88131291682493e-324
"74772",2,"станок",8.03475930824573e-227
"74773",3,"станок",3.72007597602084e-44
"74774",4,"станок",2.00061143198007e-126
"74775",5,"станок",3.72007597602084e-44
"74776",6,"станок",4.67427794572793e-314
"74777",7,"станок",0.000121937780305409
"74778",8,"станок",8.64614880222181e-322
"74779",9,"станок",9.88131291682493e-324
"74780",10,"станок",8.54792855182857e-319
"74781",1,"станцш",2.29839182644754e-298
"74782",2,"станцш",5.56672328227307e-306
"74783",3,"станцш",5.47186992837592e-218
"74784",4,"станцш",2.44969322919643e-13
"74785",5,"станцш",8.01118559283797e-300
"74786",6,"станцш",7.50081876705092e-293
"74787",7,"станцш",3.97344587896516e-298
"74788",8,"станцш",3.99435821217598e-296
"74789",9,"станцш",0.000102509416696123
"74790",10,"станцш",2.06261154789712e-284
"74791",1,"станщя",4.0355281952313e-320
"74792",2,"станщя",3.72007597602084e-44
"74793",3,"станщя",9.14880960849119e-05
"74794",4,"станщя",3.45845952088873e-322
"74795",5,"станщя",0
"74796",6,"станщя",3.0138004396316e-322
"74797",7,"станщя",9.82586268673395e-52
"74798",8,"станщя",6.46880150099944e-319
"74799",9,"станщя",1.33397724377137e-322
"74800",10,"станщя",1.50788835110748e-320
"74801",1,"стараться",1.00577003305846e-315
"74802",2,"стараться",7.41831699791556e-05
"74803",3,"стараться",5.27662109758451e-321
"74804",4,"стараться",1.17603860074369e-311
"74805",5,"стараться",1.1970548550768e-317
"74806",6,"стараться",1.84833663601554e-317
"74807",7,"стараться",1.56493811123277e-317
"74808",8,"стараться",1.80193474652798e-313
"74809",9,"стараться",3.63350742048928e-20
"74810",10,"стараться",1.29278939055294e-30
"74811",1,"стачка",1.0410960065446e-29
"74812",2,"стачка",3.72007597602084e-44
"74813",3,"стачка",3.72007597602084e-44
"74814",4,"стачка",3.85371203756172e-322
"74815",5,"стачка",0
"74816",6,"стачка",1.86758276715169e-173
"74817",7,"стачка",0.000121937780305409
"74818",8,"стачка",0
"74819",9,"стачка",3.72007597602084e-44
"74820",10,"стачка",2.47585925573146e-305
"74821",1,"ств",3.15299533505894e-48
"74822",2,"ств",5.69429063489618e-11
"74823",3,"ств",4.98100712568348e-230
"74824",4,"ств",0.000291967072952683
